billId,accountId,dueDate,billTotalAmount,billMinimumAmount,isPaid
006d31b5-f477-4832-9bbb-563a72abcc9f,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-09,"{'amount': 3673.5, 'currency': 'BRL'}","{'amount': 1574.94, 'currency': 'BRL'}",True
1d859952-f987-4798-9aac-3b4bfb3b85b5,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-10,"{'amount': 2612.06, 'currency': 'BRL'}","{'amount': 669.9, 'currency': 'BRL'}",True
fc43fe98-17b2-4abe-918d-6e85da87d5fe,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-18,"{'amount': 283.51, 'currency': 'BRL'}","{'amount': 61.1, 'currency': 'BRL'}",True
202d4563-fb92-4916-acc9-487b751a767f,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-21,"{'amount': 2591.94, 'currency': 'BRL'}","{'amount': 494.69, 'currency': 'BRL'}",True
99326a3d-88bc-406e-bbbf-fcfe34e375ae,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-19,"{'amount': 308.29, 'currency': 'BRL'}","{'amount': 106.4, 'currency': 'BRL'}",True
b7840678-051d-4790-8464-beec3632d87c,9be2a729-1d72-4ce3-b0f4-c88b4689025e,2024-12-14,"{'amount': 1008.3, 'currency': 'BRL'}","{'amount': 406.84, 'currency': 'BRL'}",True
5664070c-93f1-4bed-819b-a66666345061,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-17,"{'amount': 1138.16, 'currency': 'BRL'}","{'amount': 387.88, 'currency': 'BRL'}",True
b5db33bd-5ef1-44b9-981b-2eed22c4b076,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-13,"{'amount': 280.85, 'currency': 'BRL'}","{'amount': 47.52, 'currency': 'BRL'}",True
d76f8b63-6944-474f-8ae4-b20211fe6299,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-24,"{'amount': 1102.96, 'currency': 'BRL'}","{'amount': 491.27, 'currency': 'BRL'}",True
16b42b2d-cd11-49f3-894a-d63ecbb8bd31,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-19,"{'amount': 3821.92, 'currency': 'BRL'}","{'amount': 1023.59, 'currency': 'BRL'}",True
3a42744c-b635-4e89-ae8d-19ab5c1f7d6b,c500c3cc-dc87-409f-960e-078787ae33ed,2024-11-28,"{'amount': 1759.7, 'currency': 'BRL'}","{'amount': 566.63, 'currency': 'BRL'}",True
e659121a-b149-432e-a012-b29f1cea72f2,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-13,"{'amount': 1948.55, 'currency': 'BRL'}","{'amount': 808.32, 'currency': 'BRL'}",True
4c9c708d-fa46-4b86-8d26-b4a2465ca1f4,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-02,"{'amount': 1198.1, 'currency': 'BRL'}","{'amount': 409.15, 'currency': 'BRL'}",False
6ef04b39-bfbb-41d8-8e72-a736f0588018,c500c3cc-dc87-409f-960e-078787ae33ed,2024-11-30,"{'amount': 4025.39, 'currency': 'BRL'}","{'amount': 1904.41, 'currency': 'BRL'}",True
89b59489-50c7-4576-970b-97b4f126cd3d,c500c3cc-dc87-409f-960e-078787ae33ed,2024-11-30,"{'amount': 423.71, 'currency': 'BRL'}","{'amount': 204.93, 'currency': 'BRL'}",True
69ceef73-a3b9-40a2-9811-19b776318109,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-01,"{'amount': 2572.46, 'currency': 'BRL'}","{'amount': 511.85, 'currency': 'BRL'}",True
71af50aa-e4f4-463d-80f4-52710d6ea1bb,c500c3cc-dc87-409f-960e-078787ae33ed,2024-11-29,"{'amount': 1482.75, 'currency': 'BRL'}","{'amount': 393.17, 'currency': 'BRL'}",True
d27e024d-b4a4-4aa6-8965-8bb50b6ab907,c500c3cc-dc87-409f-960e-078787ae33ed,2024-12-08,"{'amount': 4723.0, 'currency': 'BRL'}","{'amount': 491.54, 'currency': 'BRL'}",True
7f965abd-e0d4-4bc7-93c6-fbc91710b807,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-10,"{'amount': 3339.31, 'currency': 'BRL'}","{'amount': 1604.07, 'currency': 'BRL'}",True
5fb45b3d-7f06-4ada-816b-26db0ff3dc29,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-20,"{'amount': 3349.71, 'currency': 'BRL'}","{'amount': 1072.26, 'currency': 'BRL'}",True
f4be2e9c-f83e-415d-bbda-48971c45ce4d,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-02,"{'amount': 2153.22, 'currency': 'BRL'}","{'amount': 379.69, 'currency': 'BRL'}",True
3e8f1ae2-e668-47d2-9f13-5a6aa965e41d,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-31,"{'amount': 4891.68, 'currency': 'BRL'}","{'amount': 1940.63, 'currency': 'BRL'}",True
07ea454a-ead5-4056-ac09-29427e435300,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-10,"{'amount': 2644.37, 'currency': 'BRL'}","{'amount': 1177.33, 'currency': 'BRL'}",True
a4c20580-addb-42ea-8e32-df9a46494b5e,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-31,"{'amount': 2870.12, 'currency': 'BRL'}","{'amount': 555.24, 'currency': 'BRL'}",True
2a28ce8b-244f-4340-bb28-8b1598d7e797,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-26,"{'amount': 3374.5, 'currency': 'BRL'}","{'amount': 601.48, 'currency': 'BRL'}",True
68871ada-63f8-47a2-800b-df0714471d76,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-08,"{'amount': 2888.0, 'currency': 'BRL'}","{'amount': 666.31, 'currency': 'BRL'}",True
77cc88b5-6500-432f-a391-2dd9be843726,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-10,"{'amount': 4904.54, 'currency': 'BRL'}","{'amount': 976.64, 'currency': 'BRL'}",True
f0b0cda2-af82-4d3b-a337-290e979f0371,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-09,"{'amount': 3989.96, 'currency': 'BRL'}","{'amount': 1456.84, 'currency': 'BRL'}",True
7556737f-2ece-47f9-82d6-e26f9bc36784,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-12-29,"{'amount': 586.58, 'currency': 'BRL'}","{'amount': 260.35, 'currency': 'BRL'}",True
912c2887-2bbb-478e-abe3-3e4f16af6761,f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,2024-11-30,"{'amount': 2272.69, 'currency': 'BRL'}","{'amount': 839.77, 'currency': 'BRL'}",True
f30d5898-0057-4ca5-8d9b-70743ce0ef62,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-10,"{'amount': 4658.71, 'currency': 'BRL'}","{'amount': 619.04, 'currency': 'BRL'}",True
dd0116bb-7142-499f-b937-d223987f09a9,24103423-c68b-47c0-96e0-c4a319d88d71,2024-11-30,"{'amount': 2748.71, 'currency': 'BRL'}","{'amount': 1209.22, 'currency': 'BRL'}",False
e0aa121a-07db-4ab3-be46-b9966be0b248,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-06,"{'amount': 1308.17, 'currency': 'BRL'}","{'amount': 573.74, 'currency': 'BRL'}",True
f92d63fd-e0b1-491e-989f-54b079b56317,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-19,"{'amount': 1735.54, 'currency': 'BRL'}","{'amount': 687.55, 'currency': 'BRL'}",True
10efa203-1072-463d-8fa7-fbc4cdab4d69,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-09,"{'amount': 1992.73, 'currency': 'BRL'}","{'amount': 945.9, 'currency': 'BRL'}",True
8f21c18e-2577-4324-a95c-fd0ad733cb41,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-27,"{'amount': 1450.69, 'currency': 'BRL'}","{'amount': 328.3, 'currency': 'BRL'}",True
5672a892-ef97-4c99-8786-9a76b64d17ea,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-16,"{'amount': 3064.41, 'currency': 'BRL'}","{'amount': 777.2, 'currency': 'BRL'}",True
18f1ab14-60e6-406f-89c4-17e023d9d7bc,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-11,"{'amount': 4596.59, 'currency': 'BRL'}","{'amount': 1046.63, 'currency': 'BRL'}",True
cd231d90-cfa7-459f-b9e3-aa2428341596,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-08,"{'amount': 2002.79, 'currency': 'BRL'}","{'amount': 330.18, 'currency': 'BRL'}",False
d23a820a-281d-4c31-bca4-f3125f80cb03,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-18,"{'amount': 1106.61, 'currency': 'BRL'}","{'amount': 119.14, 'currency': 'BRL'}",True
0d9c3f10-cb98-4e8a-9745-17d2671ebc5d,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-20,"{'amount': 1155.64, 'currency': 'BRL'}","{'amount': 278.17, 'currency': 'BRL'}",False
3f92b3b1-fc92-4dbf-a03d-957ef11eb64d,24103423-c68b-47c0-96e0-c4a319d88d71,2024-12-16,"{'amount': 1624.22, 'currency': 'BRL'}","{'amount': 465.04, 'currency': 'BRL'}",True
14233cda-f935-4793-ac80-cf563bf434a5,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-09,"{'amount': 1811.17, 'currency': 'BRL'}","{'amount': 501.65, 'currency': 'BRL'}",True
faac93fd-8b2d-4e31-af8e-3e4c59e9cf61,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-19,"{'amount': 1376.52, 'currency': 'BRL'}","{'amount': 207.52, 'currency': 'BRL'}",True
28bdd41e-1b9f-4c7c-8f30-b06e9f4ca31b,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-11-26,"{'amount': 1443.52, 'currency': 'BRL'}","{'amount': 219.58, 'currency': 'BRL'}",True
f63f4e73-ef05-411b-8e16-c20899043705,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-28,"{'amount': 3311.99, 'currency': 'BRL'}","{'amount': 1423.08, 'currency': 'BRL'}",True
40e5a972-43da-403b-9332-3ef72ee29fbb,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-04,"{'amount': 4098.66, 'currency': 'BRL'}","{'amount': 915.65, 'currency': 'BRL'}",True
01371068-2f4b-4c3a-8ad4-5a407a588b2a,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-31,"{'amount': 3361.33, 'currency': 'BRL'}","{'amount': 1011.8, 'currency': 'BRL'}",True
41f1dc35-bb70-478b-8922-156a6c48ad3f,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-11-30,"{'amount': 2827.39, 'currency': 'BRL'}","{'amount': 1224.71, 'currency': 'BRL'}",True
55fd515a-b79e-4882-9da6-b23c0220cc6e,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-17,"{'amount': 2784.16, 'currency': 'BRL'}","{'amount': 758.34, 'currency': 'BRL'}",True
2e7c06a3-5d36-486e-bcab-7e607358beb7,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-31,"{'amount': 1453.94, 'currency': 'BRL'}","{'amount': 493.54, 'currency': 'BRL'}",True
1f8fe4b1-9351-4047-9e2f-40d9dafe4087,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-11-29,"{'amount': 4005.06, 'currency': 'BRL'}","{'amount': 1217.5, 'currency': 'BRL'}",True
f61d6f11-ee38-4221-a3c5-453f36d559ea,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-12-07,"{'amount': 761.57, 'currency': 'BRL'}","{'amount': 306.62, 'currency': 'BRL'}",True
660016fd-5d1e-4515-99c9-60aaf8124a3f,afe824e8-d572-47ee-803a-ab7868e7f92d,2024-11-30,"{'amount': 4676.71, 'currency': 'BRL'}","{'amount': 1838.94, 'currency': 'BRL'}",True
da87c7d7-d107-4045-af37-d144c73fe447,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-11,"{'amount': 4477.61, 'currency': 'BRL'}","{'amount': 2108.25, 'currency': 'BRL'}",True
13da1188-de71-4a15-bfdb-70623eb4d9a9,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-20,"{'amount': 1743.72, 'currency': 'BRL'}","{'amount': 488.23, 'currency': 'BRL'}",True
88734163-447d-477b-a6de-f2f13438b6a1,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-15,"{'amount': 3881.74, 'currency': 'BRL'}","{'amount': 1337.41, 'currency': 'BRL'}",True
31e9621c-10ec-4104-ba80-017eaa2199f0,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-26,"{'amount': 4287.89, 'currency': 'BRL'}","{'amount': 542.8, 'currency': 'BRL'}",True
99436b33-6e48-4d87-9c8a-b94649b41426,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-05,"{'amount': 546.12, 'currency': 'BRL'}","{'amount': 115.96, 'currency': 'BRL'}",True
2291e8df-1d27-4a9f-89a5-345cac9086d1,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-04,"{'amount': 4344.22, 'currency': 'BRL'}","{'amount': 822.72, 'currency': 'BRL'}",True
7fa5d872-e9b7-4023-81ea-c978fa07ab30,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-27,"{'amount': 4783.78, 'currency': 'BRL'}","{'amount': 754.97, 'currency': 'BRL'}",True
80d9c7bd-4034-4aea-ad57-4883e58e604a,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-19,"{'amount': 2893.19, 'currency': 'BRL'}","{'amount': 661.58, 'currency': 'BRL'}",True
c7a6d7a4-35db-4189-bdda-d53e492c2786,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-11-26,"{'amount': 1210.86, 'currency': 'BRL'}","{'amount': 315.33, 'currency': 'BRL'}",True
69e8d8e8-f454-4af1-97fa-c9b4bd92f0aa,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-05,"{'amount': 4995.39, 'currency': 'BRL'}","{'amount': 1039.96, 'currency': 'BRL'}",True
67bf6f81-4407-44f0-9394-5076bcdfe65e,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-11,"{'amount': 4225.61, 'currency': 'BRL'}","{'amount': 2086.57, 'currency': 'BRL'}",True
77be0bfc-f00a-4e74-b5ef-fb5214c28148,3724f4d1-b136-4d00-9e62-f6e8fbd391a4,2024-12-31,"{'amount': 1348.74, 'currency': 'BRL'}","{'amount': 311.65, 'currency': 'BRL'}",False
40f95bdf-2e9a-4336-bd3e-3fe7c239004e,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-28,"{'amount': 2913.97, 'currency': 'BRL'}","{'amount': 1283.27, 'currency': 'BRL'}",True
0e7ab161-60d0-4cc8-9141-1566e8d7d752,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-11-30,"{'amount': 4546.1, 'currency': 'BRL'}","{'amount': 1079.86, 'currency': 'BRL'}",True
09737b9d-0838-4a76-9cab-0e8f08b86b19,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-03,"{'amount': 3045.4, 'currency': 'BRL'}","{'amount': 938.61, 'currency': 'BRL'}",True
0f6d90e5-01a3-43b4-bc4b-0127b6650b11,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-07,"{'amount': 3700.31, 'currency': 'BRL'}","{'amount': 1207.39, 'currency': 'BRL'}",True
82400259-fb4b-49ea-adee-d7ad7b08f4b3,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-01,"{'amount': 3078.69, 'currency': 'BRL'}","{'amount': 404.7, 'currency': 'BRL'}",True
0ed8a4b9-9037-49f4-b5aa-2ca1144c6c76,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-10,"{'amount': 3415.56, 'currency': 'BRL'}","{'amount': 1397.9, 'currency': 'BRL'}",True
175005d2-d7d3-4e62-84c9-c540f335581f,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-11-28,"{'amount': 1233.3, 'currency': 'BRL'}","{'amount': 405.68, 'currency': 'BRL'}",True
890e14b4-ca1e-4867-a062-35ca80961bf0,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-28,"{'amount': 2279.07, 'currency': 'BRL'}","{'amount': 505.99, 'currency': 'BRL'}",True
d136b23c-f3db-4ca2-86b7-d64bf9e1768f,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-11-30,"{'amount': 3469.01, 'currency': 'BRL'}","{'amount': 861.99, 'currency': 'BRL'}",True
04ff4d58-e13a-483d-ad87-a6072e06ee63,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-16,"{'amount': 1748.85, 'currency': 'BRL'}","{'amount': 228.03, 'currency': 'BRL'}",True
adac134f-4d19-4373-b83d-1218c8b690e7,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-13,"{'amount': 3901.32, 'currency': 'BRL'}","{'amount': 902.99, 'currency': 'BRL'}",True
835e5585-b88b-4421-93b4-fa20fdb763c4,54af48da-5d98-464c-a6c9-0f475187dfa6,2024-12-02,"{'amount': 731.88, 'currency': 'BRL'}","{'amount': 349.66, 'currency': 'BRL'}",True
de0630fc-abdf-4ea9-ad78-6b1cb742d2af,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-11,"{'amount': 2493.17, 'currency': 'BRL'}","{'amount': 251.19, 'currency': 'BRL'}",True
cedbea74-d4ab-4693-bfa6-682c27040e8b,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-24,"{'amount': 1849.9, 'currency': 'BRL'}","{'amount': 517.87, 'currency': 'BRL'}",True
bcd104bc-da1b-45f2-8b23-6c1b8670fd22,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-02,"{'amount': 4493.99, 'currency': 'BRL'}","{'amount': 876.22, 'currency': 'BRL'}",True
6238f11a-a109-48e9-a314-95396b71cb64,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-11,"{'amount': 405.87, 'currency': 'BRL'}","{'amount': 104.5, 'currency': 'BRL'}",True
d97619dc-3f99-4347-90ed-a323e1b57082,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-13,"{'amount': 2818.04, 'currency': 'BRL'}","{'amount': 1301.88, 'currency': 'BRL'}",False
255d83b3-b232-46a0-8f4c-06990f749b15,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-11-27,"{'amount': 4967.79, 'currency': 'BRL'}","{'amount': 1517.12, 'currency': 'BRL'}",True
9c43d0ec-bdf0-42df-8096-726c922ac600,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-31,"{'amount': 4276.62, 'currency': 'BRL'}","{'amount': 847.38, 'currency': 'BRL'}",False
3d4dd40f-73d8-4f8c-8c1c-ca313daff910,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-10,"{'amount': 1136.2, 'currency': 'BRL'}","{'amount': 405.31, 'currency': 'BRL'}",True
2b105fd3-4899-4ecd-aeb2-8bb895bed536,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-31,"{'amount': 1143.77, 'currency': 'BRL'}","{'amount': 157.73, 'currency': 'BRL'}",True
09edde96-cbc8-4157-b2e5-b1f4146bbe56,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-04,"{'amount': 272.39, 'currency': 'BRL'}","{'amount': 118.54, 'currency': 'BRL'}",True
096d80f1-6cac-44b0-ac78-aeb3c9bc3b96,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-22,"{'amount': 3035.17, 'currency': 'BRL'}","{'amount': 1230.23, 'currency': 'BRL'}",True
ef90c880-435b-4b94-9c33-cb32d234fd3b,6d3178f1-1775-49d0-a232-0a3d3edab4ff,2024-12-29,"{'amount': 716.88, 'currency': 'BRL'}","{'amount': 102.88, 'currency': 'BRL'}",True
e5dbd017-fe48-4697-8b39-81ade3418488,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-11-28,"{'amount': 4577.81, 'currency': 'BRL'}","{'amount': 830.01, 'currency': 'BRL'}",True
1431c846-316e-47d5-96b6-42ce9291db39,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-27,"{'amount': 2966.05, 'currency': 'BRL'}","{'amount': 1270.0, 'currency': 'BRL'}",True
d1f36607-49fc-440c-901e-ce395bc0d968,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-02,"{'amount': 2509.51, 'currency': 'BRL'}","{'amount': 1112.81, 'currency': 'BRL'}",True
5f646d34-c7eb-48e3-8e7f-367860a9d626,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-11-28,"{'amount': 1860.63, 'currency': 'BRL'}","{'amount': 904.12, 'currency': 'BRL'}",True
a54546a0-e0a0-4aa3-bffa-565dcdd9560a,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-11-26,"{'amount': 1295.08, 'currency': 'BRL'}","{'amount': 361.45, 'currency': 'BRL'}",True
06477fc3-a2c5-412d-b395-b5e868afa79f,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-30,"{'amount': 823.3, 'currency': 'BRL'}","{'amount': 117.27, 'currency': 'BRL'}",True
3f49c9f7-77e1-4e6d-8a7b-5a16376ff1b6,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-19,"{'amount': 1644.59, 'currency': 'BRL'}","{'amount': 642.82, 'currency': 'BRL'}",True
f9dc2170-5b3f-4ecd-b06e-d4a1b5fa2184,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-31,"{'amount': 3627.28, 'currency': 'BRL'}","{'amount': 1127.42, 'currency': 'BRL'}",True
83005f1a-80d6-4246-a525-f4b8bc6924c4,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-10,"{'amount': 3170.38, 'currency': 'BRL'}","{'amount': 1102.82, 'currency': 'BRL'}",True
e9432cd0-585d-4099-b73e-b9d7f71afb8d,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-13,"{'amount': 4515.75, 'currency': 'BRL'}","{'amount': 1288.85, 'currency': 'BRL'}",True
2e2f5d06-fcbf-42c4-b521-0698e315c21c,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-31,"{'amount': 4709.82, 'currency': 'BRL'}","{'amount': 768.19, 'currency': 'BRL'}",True
ad2eee16-5710-4e78-ad06-32693155f7ec,95ded7b9-eefb-47d1-96f7-55d661500be0,2024-12-11,"{'amount': 2843.22, 'currency': 'BRL'}","{'amount': 606.97, 'currency': 'BRL'}",True
186f1d40-5ae0-4c7e-8b2a-daf7886f76f9,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-21,"{'amount': 2903.63, 'currency': 'BRL'}","{'amount': 934.9, 'currency': 'BRL'}",True
9caace80-0204-458b-a63d-5fa0b1f3a020,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-12,"{'amount': 2663.95, 'currency': 'BRL'}","{'amount': 491.88, 'currency': 'BRL'}",True
4317d1d6-6035-4db5-807c-809ce72a2baa,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-24,"{'amount': 3760.25, 'currency': 'BRL'}","{'amount': 569.98, 'currency': 'BRL'}",True
84b8408d-5466-45da-929f-4dce074932d4,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-24,"{'amount': 1485.54, 'currency': 'BRL'}","{'amount': 730.54, 'currency': 'BRL'}",True
983060aa-714c-47fb-9162-75b7fcc20223,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-14,"{'amount': 3386.78, 'currency': 'BRL'}","{'amount': 1188.29, 'currency': 'BRL'}",True
7c61b44d-21fc-4ef7-b45d-c30898010216,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-16,"{'amount': 3910.17, 'currency': 'BRL'}","{'amount': 982.72, 'currency': 'BRL'}",True
257bb987-c648-4a60-af36-a1c8b17931e7,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-09,"{'amount': 2412.42, 'currency': 'BRL'}","{'amount': 441.23, 'currency': 'BRL'}",True
7a512a1c-b896-463d-bce8-b97fcb9e20e5,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-24,"{'amount': 140.68, 'currency': 'BRL'}","{'amount': 32.46, 'currency': 'BRL'}",True
b8fb5af9-9380-459a-962e-57dda41268d7,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-21,"{'amount': 3268.49, 'currency': 'BRL'}","{'amount': 980.43, 'currency': 'BRL'}",True
7e21eaf5-4244-46a3-94a1-20ba5058d5b0,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-27,"{'amount': 3693.76, 'currency': 'BRL'}","{'amount': 1170.98, 'currency': 'BRL'}",True
df808003-ac9e-4360-aefa-82b7f7e2fe2c,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-25,"{'amount': 4915.95, 'currency': 'BRL'}","{'amount': 1522.87, 'currency': 'BRL'}",True
ef7258ce-b3ce-4795-b413-8c88e92b7601,05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,2024-12-19,"{'amount': 4066.2, 'currency': 'BRL'}","{'amount': 1586.43, 'currency': 'BRL'}",True
9815eee6-edbc-47b1-aa56-2f231a711e93,b525991d-a149-494c-9f66-af0a590f864b,2024-12-06,"{'amount': 2864.45, 'currency': 'BRL'}","{'amount': 631.42, 'currency': 'BRL'}",True
4000c07b-912f-4c63-8fc0-bd5c0c68612b,b525991d-a149-494c-9f66-af0a590f864b,2024-12-20,"{'amount': 4885.13, 'currency': 'BRL'}","{'amount': 730.11, 'currency': 'BRL'}",True
7d74b70e-8bf3-4253-b3d9-cf1245e56c9f,b525991d-a149-494c-9f66-af0a590f864b,2024-12-23,"{'amount': 2104.19, 'currency': 'BRL'}","{'amount': 408.35, 'currency': 'BRL'}",False
e3450546-115f-4ecf-bccb-c905d8676f08,b525991d-a149-494c-9f66-af0a590f864b,2024-12-02,"{'amount': 2758.75, 'currency': 'BRL'}","{'amount': 462.19, 'currency': 'BRL'}",True
5f73cb0b-38c5-4bb0-b0d5-0bd90a82081a,b525991d-a149-494c-9f66-af0a590f864b,2024-12-05,"{'amount': 1240.05, 'currency': 'BRL'}","{'amount': 324.9, 'currency': 'BRL'}",True
3325d176-4012-44c1-a5fb-7576ea93de4b,b525991d-a149-494c-9f66-af0a590f864b,2024-12-14,"{'amount': 1041.09, 'currency': 'BRL'}","{'amount': 116.98, 'currency': 'BRL'}",True
837edfca-32f5-4d4f-b3b1-d30d860eace6,b525991d-a149-494c-9f66-af0a590f864b,2024-12-30,"{'amount': 2304.91, 'currency': 'BRL'}","{'amount': 453.1, 'currency': 'BRL'}",True
0c61bacf-0d38-4a75-9b3c-6c90c980cec7,b525991d-a149-494c-9f66-af0a590f864b,2024-12-03,"{'amount': 1490.82, 'currency': 'BRL'}","{'amount': 151.39, 'currency': 'BRL'}",False
03670c78-fab1-4e8d-aea4-5e2631031a11,b525991d-a149-494c-9f66-af0a590f864b,2024-12-11,"{'amount': 4499.92, 'currency': 'BRL'}","{'amount': 1098.05, 'currency': 'BRL'}",True
a4b4cebe-b54d-460c-bf65-cc2a163577de,b525991d-a149-494c-9f66-af0a590f864b,2024-12-22,"{'amount': 1582.85, 'currency': 'BRL'}","{'amount': 704.47, 'currency': 'BRL'}",True
429123cf-48e5-4935-9b24-d4e24b6b385a,b525991d-a149-494c-9f66-af0a590f864b,2024-12-19,"{'amount': 964.51, 'currency': 'BRL'}","{'amount': 376.17, 'currency': 'BRL'}",True
