accountId,brandName,companyCnpj,name,productType,creditCardNetwork,creditLimit,usedLimit
82bbb07c-665c-4d31-bbfc-1d95761564f2,Freitas Caldeira - EI,29.184.507/0001-24,Excepturi Crédito,CREDIT,MASTERCARD,28031.44,10033.43
a3dcc863-4f8f-4a39-a44d-ba1def8aae0a,Albuquerque,26.518.074/0001-08,Odio Crédito,CREDIT,MASTERCARD,927.25,684.17
a4b38f8c-60b2-411f-9bff-cd8c66870c1d,Dias,79.456.210/0001-49,Maiores Crédito,CREDIT,MASTERCARD,22765.27,1236.74
8c0d94aa-9a5f-4001-8361-91eccdb67f84,Pimenta S.A.,16.750.923/0001-09,Quas Crédito,CREDIT,MASTERCARD,21735.38,18859.72
b4ee2bd6-79d8-4aac-a1bd-dc793668da9f,Pinto,05.287.643/0001-81,Iure Crédito,CREDIT,ELO,19547.73,5.04
8643a938-11dd-43cd-a14b-cdf4a2f379e4,Cavalcante,78.216.094/0001-28,Aliquam Crédito,CREDIT,VISA,7226.42,2538.38
2cb511fb-22b1-4e7b-80fb-b2bd0509849d,Barbosa Cunha S.A.,82.651.349/0001-58,Ullam Crédito,CREDIT,VISA,530.09,38.19
15d323f6-24dc-4c88-b99f-00b585c85b10,das Neves Ferreira S.A.,07.693.285/0001-32,Maiores Crédito,CREDIT,VISA,5.07,3.04
abbae278-8564-48dd-b269-b78763687ed5,Moura da Luz - EI,63.587.419/0001-01,Ullam Crédito,CREDIT,ELO,28154.48,17674.53
17efe3fc-6017-4397-a5b3-dd099eb3b8a3,Fogaça,63.729.841/0001-54,Itaque Crédito,CREDIT,MASTERCARD,3129.3,2796.91
46b6fdb3-92db-45d2-b522-c272b4e87fc2,Gomes,74.582.036/0001-67,Porro Crédito,CREDIT,MASTERCARD,16237.21,10169.91
606886dd-7412-4cd5-8508-8145dda0efb3,da Rosa,14.392.057/0001-98,Delectus Crédito,CREDIT,ELO,278.56,125.16
7ddea6ca-6d0a-4c9d-b05a-476b0b9c0463,Andrade S.A.,73.258.910/0001-42,Hic Crédito,CREDIT,MASTERCARD,600.39,34.18
6a8595a5-61a1-4da1-9ada-2b1416bb9eb4,da Cruz e Filhos,14.795.023/0001-44,Odit Crédito,CREDIT,MASTERCARD,18202.51,7361.13
ff3ccbb0-30d0-4bbd-8359-4f70983c231d,Almeida,05.324.816/0001-94,Amet Crédito,CREDIT,MASTERCARD,16794.99,11153.0
91eda2f8-75a3-41b9-87fc-ebb92cf9bc5f,Oliveira,02.698.153/0001-80,Et Crédito,CREDIT,ELO,23870.96,2170.29
70cc286a-8778-440d-9912-b6eb39fa8c17,Abreu Albuquerque S.A.,27.605.394/0001-68,Expedita Crédito,CREDIT,VISA,26704.47,8901.39
0ec884a7-5ec8-4d13-bd22-db84f31f7ecd,Campos S/A,79.253.418/0001-60,Quisquam Crédito,CREDIT,ELO,10897.94,1355.16
24d29a1a-0dfd-4077-8c9d-8bdf8d03d513,Alves - ME,09.587.632/0001-78,Fugiat Crédito,CREDIT,VISA,114.25,23.85
651feed2-9965-4749-9e86-dfa5b1f62911,da Cunha - ME,86.534.029/0001-79,Inventore Crédito,CREDIT,VISA,707.47,628.1
b1e5ddfb-79c6-4a39-a03b-c5ef708cd940,Monteiro,73.619.452/0001-20,Ratione Crédito,CREDIT,ELO,22828.98,8066.3
2cf7bac6-9337-4326-8bc1-a165f1ed1bf6,Guerra S/A,94.513.807/0001-71,Similique Crédito,CREDIT,MASTERCARD,3208.43,816.63
5094079a-9d4d-4c87-8bcf-4fa4141c8e61,Borges e Filhos,92.340.156/0001-30,Laboriosam Crédito,CREDIT,MASTERCARD,3806.64,3247.1
c756ccc4-22f4-445b-bd97-e50d2eb3dc80,Carvalho S.A.,36.451.079/0001-14,Omnis Crédito,CREDIT,ELO,2383.15,1775.46
0d9434df-2b5e-455e-9714-ecb55d8bbd0e,Andrade Cavalcante S/A,35.492.176/0001-92,Ab Crédito,CREDIT,VISA,760.37,244.08
51f0232d-93df-46dd-af5d-dba015e3ec13,Montenegro e Filhos,54.318.067/0001-06,Amet Crédito,CREDIT,VISA,477.47,239.69
157f3827-3c48-428f-bf09-a63c562dea94,Oliveira,27.184.906/0001-60,Voluptatibus Crédito,CREDIT,MASTERCARD,28202.62,11459.77
1b33ae4e-caad-4d32-95e8-a33bb6c6d1da,Peixoto Ribeiro e Filhos,01.472.958/0001-48,Animi Crédito,CREDIT,VISA,161.41,64.65
f36b00e5-c51f-45c2-893d-319803f79789,Lopes S.A.,43.986.021/0001-30,Quaerat Crédito,CREDIT,ELO,300.16,297.14
51321d4e-5a2c-47ab-bb52-12b362a585de,da Luz Ltda.,87.390.145/0001-24,Sequi Crédito,CREDIT,MASTERCARD,76.11,1.53
bc8099ac-e3c0-420c-93d5-c1118caefb8e,Rodrigues,72.196.058/0001-63,Fugit Crédito,CREDIT,VISA,12745.41,7496.48
9f179602-f297-48a8-a958-ce65e8026cc9,Sampaio - ME,73.694.518/0001-46,Nemo Crédito,CREDIT,ELO,49921.98,39099.67
7f258f16-0056-4044-b206-b541ac383df7,Santos,38.216.749/0001-43,Minus Crédito,CREDIT,ELO,342.35,281.91
9ada00a8-7e52-4cc3-8d84-93989ec40e4d,Vasconcelos Fonseca e Filhos,12.873.950/0001-00,Enim Crédito,CREDIT,VISA,606.14,263.12
84f997c0-cd84-4115-81db-428cbe1e3351,Leão,31.459.670/0001-02,Similique Crédito,CREDIT,MASTERCARD,10751.77,8772.1
949cf916-fdeb-48bc-ab3a-7841b78300e3,Cunha S/A,56.328.479/0001-44,Deserunt Crédito,CREDIT,MASTERCARD,4006.13,2047.6
9e36d74c-b113-4002-b71f-3556f0cec98a,Montenegro e Filhos,18.370.524/0001-30,Consectetur Crédito,CREDIT,MASTERCARD,2757.54,1924.57
a3ff3df0-a653-4cd6-8ce9-61014170c613,Alves,13.527.680/0001-48,Labore Crédito,CREDIT,ELO,2674.8,1446.7
1df40fde-1a7a-4319-ba4d-f1e3a099b844,Camargo,28.501.439/0001-17,Nesciunt Crédito,CREDIT,VISA,8718.6,7284.91
e2976c92-dc58-41ee-be73-eb5cd23aa1e1,Aparecida Rodrigues e Filhos,87.132.046/0001-42,Eius Crédito,CREDIT,MASTERCARD,1346.42,806.36
8880b647-9ea4-492b-ab14-240901644d49,Lima Lima - EI,14.387.092/0001-19,Velit Crédito,CREDIT,MASTERCARD,3563.09,1830.86
9be2a729-1d72-4ce3-b0f4-c88b4689025e,Costa - EI,14.983.526/0001-43,Ab Crédito,CREDIT,MASTERCARD,4048.89,3323.35
c500c3cc-dc87-409f-960e-078787ae33ed,Sousa e Filhos,95.324.687/0001-27,Quas Crédito,CREDIT,MASTERCARD,11041.32,6763.55
f0c514cf-cc9e-4e42-b5a8-2ae3128042cf,Cardoso,14.079.862/0001-66,Cum Crédito,CREDIT,ELO,11931.0,1578.59
24103423-c68b-47c0-96e0-c4a319d88d71,da Mota - ME,54.671.908/0001-56,Magni Crédito,CREDIT,VISA,240.52,141.4
afe824e8-d572-47ee-803a-ab7868e7f92d,Araújo - ME,49.706.182/0001-00,Repellat Crédito,CREDIT,ELO,26146.56,1000.08
3724f4d1-b136-4d00-9e62-f6e8fbd391a4,Caldeira Castro - EI,67.123.985/0001-13,Nemo Crédito,CREDIT,VISA,2441.77,1141.17
54af48da-5d98-464c-a6c9-0f475187dfa6,Silveira,56.384.079/0001-56,Soluta Crédito,CREDIT,MASTERCARD,837.27,587.79
6d3178f1-1775-49d0-a232-0a3d3edab4ff,Cardoso,39.584.612/0001-04,Ad Crédito,CREDIT,ELO,631.31,72.16
95ded7b9-eefb-47d1-96f7-55d661500be0,da Cunha,64.127.805/0001-83,Quia Crédito,CREDIT,MASTERCARD,9334.26,1766.08
05650c9e-4eec-430e-baa1-cbcd0cc5c2f2,Dias,13.640.789/0001-97,Fugiat Crédito,CREDIT,ELO,976.3,82.23
b525991d-a149-494c-9f66-af0a590f864b,da Costa - ME,13.659.042/0001-80,Tempore Crédito,CREDIT,VISA,1659.85,473.69
0467d1aa-aacd-4c3f-9ece-393e801c86a4,Abreu,52.817.043/0001-68,Voluptatum Crédito,CREDIT,ELO,368.95,240.91
b693c817-ce69-47a6-a1c2-7a2358afbc2a,Leão,05.381.467/0001-42,Quod Crédito,CREDIT,ELO,4369.73,3326.14
291f996b-57cd-4159-b834-a426974b70e5,Andrade Ltda.,25.048.937/0001-68,Neque Crédito,CREDIT,VISA,5600.01,371.61
b00dcb8c-cd95-456b-bac5-5b767cbc9552,Cavalcanti,27.618.549/0001-09,Maiores Crédito,CREDIT,VISA,7996.33,1544.45
da8fee64-c12b-4800-8256-618963707c3a,Correia,15.430.926/0001-94,Veniam Crédito,CREDIT,ELO,95.36,74.53
80f160c9-e5f1-4039-8126-d48523cdc78b,das Neves Abreu - ME,64.028.953/0001-40,Possimus Crédito,CREDIT,ELO,10451.03,4012.33
e8d8c677-c5d8-4fa8-9190-d5b0a6c48b1f,Barros Pires S.A.,47.103.296/0001-30,Iure Crédito,CREDIT,ELO,2671.88,1337.44
653c3940-ca42-4755-b742-d052763222ba,Aparecida,85.961.027/0001-01,Laboriosam Crédito,CREDIT,MASTERCARD,21039.9,15449.95
3b57e464-6a84-4b88-88a4-1c62ea3ca499,Dias,49.607.328/0001-60,Error Crédito,CREDIT,VISA,18458.17,16631.3
63d5a416-4107-4dee-815e-d78f9c96c32b,Pastor,56.398.471/0001-54,Velit Crédito,CREDIT,MASTERCARD,1397.05,99.28
7fc6db21-b831-4305-860b-6cbfde804f91,Freitas,98.234.576/0001-18,Aspernatur Crédito,CREDIT,MASTERCARD,25294.99,790.49
2355e16e-c567-4865-ba31-e34d970b3214,Guerra,49.305.681/0001-95,Placeat Crédito,CREDIT,ELO,1994.93,70.7
2e64d9ee-eecd-4a54-bba4-2cd4d6bd828d,Oliveira,17.203.864/0001-03,Nulla Crédito,CREDIT,VISA,400.28,187.5
01bae9cd-207f-42fc-b21d-d3087f7795b1,Barros,29.673.105/0001-93,Quos Crédito,CREDIT,MASTERCARD,81236.65,2273.29
4cfea77e-4cfd-4cf7-b1e7-433f15753bb9,Vargas Alves S/A,81.062.597/0001-09,Vel Crédito,CREDIT,MASTERCARD,2631.83,2364.86
cf26940c-3284-42da-98c0-c5b13353b91c,Viana Ltda.,38.097.514/0001-80,Aut Crédito,CREDIT,ELO,91053.66,27326.05
6d926642-ef14-4788-91d3-5f5d05b73048,Nascimento S/A,98.056.372/0001-34,Nisi Crédito,CREDIT,MASTERCARD,20005.43,46.82
18ec97c3-ee8d-4696-9bf4-fc18cebb8905,Mendonça,89.165.027/0001-48,Quidem Crédito,CREDIT,VISA,1597.95,972.7
fbd9b8f9-d63c-4096-9b47-ac76651ee91b,Pacheco Nogueira S/A,58.439.210/0001-60,Voluptate Crédito,CREDIT,MASTERCARD,187.41,168.07
7c8da89c-15f4-4e77-8730-79a073fc2b71,Sampaio,14.698.275/0001-55,Incidunt Crédito,CREDIT,VISA,132.13,70.74
e957b5b7-7a51-4f07-b758-228ab728f085,da Luz,32.179.854/0001-73,Corporis Crédito,CREDIT,MASTERCARD,12536.34,8422.76
92ad9937-d122-4c56-b422-ed20413b5696,Dias,57.910.468/0001-30,Ut Crédito,CREDIT,VISA,2327.97,2067.24
f4b85b4a-058a-46ee-bc51-dc8e4e3ca98c,Freitas S/A,46.512.893/0001-55,Architecto Crédito,CREDIT,ELO,13956.22,5092.84
8ad3f033-667c-4528-8570-ff84f81872d5,Camargo,26.971.548/0001-72,Culpa Crédito,CREDIT,ELO,3400.19,2782.1
72f0f7da-fa12-4491-bb5d-87e1adabe9a1,Rocha,17.306.598/0001-44,At Crédito,CREDIT,MASTERCARD,14325.02,6306.83
9a5f4260-4556-4fe0-9dc6-409c308b33d2,Costa Cirino e Filhos,80.316.275/0001-78,Provident Crédito,CREDIT,MASTERCARD,13065.86,11625.78
4584be2e-4228-4062-a08a-8a8318f4fe97,Monteiro,16.425.839/0001-01,Nisi Crédito,CREDIT,ELO,5552.1,3204.33
67f53c81-4753-4d15-b063-e130f1f8b7f7,Duarte S/A,53.690.874/0001-84,Expedita Crédito,CREDIT,ELO,205.24,172.01
fe48b381-6646-4ffc-9d39-1cdb760a7b72,da Luz,91.430.685/0001-61,Necessitatibus Crédito,CREDIT,VISA,365.08,127.79
e10dab0d-ac97-4914-9c19-4610a7a5a85e,das Neves Ltda.,65.912.304/0001-70,Rem Crédito,CREDIT,ELO,16824.81,13490.25
1108bea3-ae85-4bf8-bdc0-94667d0e342b,Sampaio Gonçalves - EI,32.906.584/0001-55,Deleniti Crédito,CREDIT,VISA,19689.05,1184.91
2ee06f74-c940-40b0-8a42-605a8a7bbbc3,Nogueira,19.648.573/0001-54,Dolor Crédito,CREDIT,MASTERCARD,1494.87,409.26
e9819bf4-43d8-4cc2-b76a-2d0bf48a0a44,Fonseca das Neves S.A.,69.837.145/0001-48,Totam Crédito,CREDIT,MASTERCARD,439.5,56.56
5cc1058d-4a9d-4140-9060-f671e63c0726,Campos,56.348.791/0001-08,Alias Crédito,CREDIT,MASTERCARD,4274.23,866.64
80a1f513-082c-49d4-af58-05c2e5559003,Moura,58.127.349/0001-79,Facere Crédito,CREDIT,VISA,2766.22,38.27
2eac2de4-1273-4293-90af-8922a4faaf9d,Andrade,74.609.235/0001-11,Consectetur Crédito,CREDIT,VISA,6377.18,4861.85
257d9d1e-91b2-4be3-9ec2-244c8bd9bc08,Cavalcante,20.536.418/0001-25,Ex Crédito,CREDIT,VISA,9509.31,8746.13
3c3f8f66-14c7-40d8-9335-5f9e7f08b6d1,Cardoso da Conceição - ME,84.620.193/0001-73,Quibusdam Crédito,CREDIT,ELO,10436.11,3719.13
6f3aea28-bf12-4437-b3c6-6b3f6c1152fc,das Neves,70.653.421/0001-05,Voluptatum Crédito,CREDIT,ELO,1308.64,818.98
77fce48f-c4bc-4e5c-8265-14e28994e4c4,Pimenta,72.509.381/0001-40,Quos Crédito,CREDIT,MASTERCARD,143.52,41.71
265e1adf-b21b-42eb-a7d7-0ec12ac8811c,Dias Costela e Filhos,53.149.762/0001-10,Ut Crédito,CREDIT,ELO,4422.38,4051.76
32ad0685-7c41-440e-82f8-789b89de9b4e,Cardoso,28.497.310/0001-82,Quo Crédito,CREDIT,ELO,8954.96,8627.2
13e083a0-51ad-4bb4-9225-750043ea2ae9,Fonseca,31.207.985/0001-54,Possimus Crédito,CREDIT,MASTERCARD,1538.2,188.49
a82bfef2-5c24-4866-8358-5c2d13a12afb,Sales,01.296.837/0001-92,Quod Crédito,CREDIT,VISA,1006.55,547.33
cbbbf90b-24e9-488d-9b4a-d8f9c3d1c551,Mendonça,18.065.427/0001-33,Fugit Crédito,CREDIT,MASTERCARD,3719.47,2889.97
1f8f2e09-d8eb-4054-90aa-588b485e072c,da Cruz,36.174.298/0001-01,Animi Crédito,CREDIT,MASTERCARD,651.91,350.5
74a6cffa-6e81-4920-9432-b46113cabfca,Correia Vargas - ME,97.486.120/0001-82,Est Crédito,CREDIT,ELO,965.07,583.82
13a1b9c8-b0a8-47dd-bb81-61f30613137f,Correia - ME,06.729.184/0001-01,Illo Crédito,CREDIT,VISA,22958.88,7157.47
2ed59405-92cb-4b6d-b170-54870c28f61a,Nogueira,84.963.051/0001-09,Mollitia Crédito,CREDIT,MASTERCARD,7431.47,84.57
c65b0051-1010-473d-a82a-62673e84adc9,Peixoto,71.692.584/0001-51,Accusantium Crédito,CREDIT,ELO,64.76,60.38
261c1030-ff7f-4850-9de7-9fa35a74cee6,Rocha,95.614.230/0001-57,Dolore Crédito,CREDIT,VISA,3681.27,3368.14
6cbbfef3-aab9-4706-b795-6fd9935e600a,Barros,71.035.284/0001-08,Doloribus Crédito,CREDIT,ELO,1309.61,788.7
505a8597-d8d5-4475-95b9-fe5bf44d7e3f,Fonseca,07.523.481/0001-69,Numquam Crédito,CREDIT,VISA,25040.23,24959.07
6f365dfe-6ab5-4884-aa64-10a7b61323a6,Almeida S.A.,17.836.450/0001-11,Dicta Crédito,CREDIT,VISA,2107.1,1120.66
c1d10dcb-adb2-4bd7-9743-38e61e4318df,Monteiro Souza S/A,95.614.827/0001-00,Architecto Crédito,CREDIT,VISA,316.14,254.04
7635407e-2dee-44a7-ac7c-9f29ac164341,Abreu,98.326.710/0001-00,Ratione Crédito,CREDIT,ELO,4951.24,3037.12
3d1ca45d-71d5-4f5d-a6ca-06602f1f2b2a,Cunha Ltda.,14.087.625/0001-47,Dolor Crédito,CREDIT,MASTERCARD,562.24,58.67
bdced403-038e-4570-9bb1-12332cc96490,Silva Castro - EI,13.924.056/0001-84,Aperiam Crédito,CREDIT,ELO,19842.63,15904.17
363413d4-a17e-43b0-bc1d-358d57977239,Martins,65.789.120/0001-65,Quibusdam Crédito,CREDIT,ELO,228.85,99.64
ce5a2d5f-2818-42e5-bbe7-0fcb79566e1a,Costa e Filhos,20.457.869/0001-77,Inventore Crédito,CREDIT,ELO,18303.5,3590.28
a7f23fc8-0b8a-42cf-90b7-93ecc70371d1,Câmara,15.369.072/0001-88,Accusamus Crédito,CREDIT,VISA,23176.63,10595.78
725afcad-813c-44f7-9e77-36265691216a,Porto,46.159.702/0001-13,Alias Crédito,CREDIT,VISA,2654.54,1530.86
7a241737-daad-4e10-bfb5-af3327fc3308,Vieira,68.234.097/0001-30,Facere Crédito,CREDIT,VISA,9507.85,2246.95
053dc29a-59db-46ae-8f05-6495d1208962,da Cruz Ltda.,62.107.485/0001-74,Quas Crédito,CREDIT,ELO,3963.93,1208.88
81db6513-17d7-4628-bdb9-0ef55ffc6c73,Farias,79.386.105/0001-80,Enim Crédito,CREDIT,VISA,9537.01,7557.98
c6d0a6ad-3b29-427d-99f5-d60dd04ce761,Cirino,59.084.627/0001-10,Repudiandae Crédito,CREDIT,VISA,6286.18,3184.66
1e2e2560-e2aa-497e-9fa0-2fe72fa9db9c,Marques Leão e Filhos,78.623.410/0001-86,Dolorum Crédito,CREDIT,VISA,15419.33,13112.54
eccc3460-e768-40d1-b7b5-b7ccb05ed5c1,Alves,10.652.479/0001-02,Nesciunt Crédito,CREDIT,MASTERCARD,2941.43,696.91
23783b0a-472b-46c6-b16d-7a950a7d92f6,Nogueira Aparecida e Filhos,60.375.482/0001-96,Officiis Crédito,CREDIT,VISA,49927.71,47123.0
1ce5b336-373b-4d86-bbcc-5d15caf72430,da Cunha,36.210.958/0001-54,Ducimus Crédito,CREDIT,VISA,1796.0,682.83
6199ffd9-8d42-4555-a0c7-8f405fb7eac7,Jesus,72.095.831/0001-03,Eaque Crédito,CREDIT,ELO,3049.23,95.61
a5b88195-10a7-44f6-9aa0-92521766fc4d,Lima,58.901.236/0001-89,Veniam Crédito,CREDIT,VISA,29156.73,20967.13
145a4ab0-0ac9-44be-a10e-b3af1fe00cd7,Sampaio,30.894.257/0001-03,Explicabo Crédito,CREDIT,VISA,4014.95,129.71
8328efa9-d87a-4875-9fc6-bd45730d6aba,Albuquerque,97.621.430/0001-62,Modi Crédito,CREDIT,MASTERCARD,3942.08,1769.33
9ff1f276-2931-48f7-a531-a6ce0a60a2f4,Rocha,28.671.530/0001-80,Aut Crédito,CREDIT,ELO,4404.38,433.96
27c2641b-40ca-48da-88f1-791ba1b6306c,Casa Grande - ME,94.725.816/0001-26,Est Crédito,CREDIT,MASTERCARD,2033.05,1654.25
f90fdef1-bc53-4b40-8930-b70ddec23f4a,Casa Grande,24.539.081/0001-60,Reiciendis Crédito,CREDIT,ELO,23176.18,4169.44
ce41f274-ad0e-447f-b69b-6239627bca17,Siqueira,30.694.517/0001-99,Id Crédito,CREDIT,VISA,3095.82,990.63
ee1b7c62-fba9-40ab-a8ef-8e1b0f620fe3,da Paz,89.706.354/0001-60,Veritatis Crédito,CREDIT,ELO,81080.98,22526.16
7c329bac-853d-4b5c-9bf7-8c490f28c41b,Dias,60.578.432/0001-06,Repellat Crédito,CREDIT,VISA,991.1,616.02
601c7451-f240-46e8-8c4f-6bb2e47c8fb3,Cunha Santos - ME,43.259.186/0001-00,Animi Crédito,CREDIT,VISA,5055.91,1935.93
b1443af8-78e3-4517-a6fa-62261499ec39,Barros Freitas S.A.,83.407.596/0001-76,Placeat Crédito,CREDIT,ELO,24219.11,18419.24
f4c1dfcb-3abd-4598-a11b-ff240e70647b,Câmara,51.496.082/0001-48,Dignissimos Crédito,CREDIT,ELO,4896.9,4391.8
ee680907-6161-4647-a438-35f1c7bcf97d,Cassiano - ME,74.561.823/0001-22,Mollitia Crédito,CREDIT,MASTERCARD,499.66,86.19
8a99a561-d782-4bb5-8b36-26794ab1d5c3,Nunes S/A,46.819.350/0001-85,Totam Crédito,CREDIT,MASTERCARD,4190.84,1512.93
33ad350b-025a-435f-8ece-fcbcfbfac322,Santos Silva - EI,16.057.328/0001-84,Quasi Crédito,CREDIT,VISA,674.79,237.56
6a1f7247-7c2b-4e66-a1e8-f2843133672a,Rios,27.056.839/0001-06,Aliquam Crédito,CREDIT,ELO,143.19,19.55
26d14a85-5fa9-4eac-a835-7d491190fc03,Abreu - EI,37.561.480/0001-70,Quidem Crédito,CREDIT,VISA,174.7,140.87
24002c17-d484-4062-8ebc-cb5211c83691,Oliveira,84.173.502/0001-04,Fugit Crédito,CREDIT,VISA,3191.8,70.63
45705eab-214a-4d10-9d5d-bf9db53446b6,Ribeiro S.A.,75.231.809/0001-23,Perspiciatis Crédito,CREDIT,ELO,3448.78,1608.01
d0981860-244d-4343-8e11-b5f5bced31c9,Alves Costela e Filhos,75.948.231/0001-20,Voluptas Crédito,CREDIT,VISA,1509.79,641.7
afac8389-10e2-4eb4-8688-6e57cb0ef415,Silveira S/A,78.096.324/0001-62,Doloribus Crédito,CREDIT,MASTERCARD,4167.14,676.98
9b89810a-a739-4d66-9214-bcfa3f1d1775,Sales Vieira - EI,30.647.529/0001-62,Veritatis Crédito,CREDIT,VISA,514.79,382.42
a0f63fdc-70e8-4a29-92fb-2047df029cf0,Borges,70.938.126/0001-97,Minima Crédito,CREDIT,ELO,544.37,82.19
d2429547-6f78-423c-939b-09202ab79071,Costa,83.415.067/0001-14,Sit Crédito,CREDIT,MASTERCARD,219.4,168.27
ed5a602a-0f8c-4bda-b5bd-b15d0177bdc4,Cardoso,39.065.784/0001-71,Distinctio Crédito,CREDIT,VISA,27536.49,12990.48
772d43c4-2387-4ea8-a78f-c51df8dd5d58,Câmara,67.150.348/0001-36,A Crédito,CREDIT,VISA,640.63,141.58
72617650-f8e7-4256-9d22-75856229e318,Albuquerque,98.230.147/0001-72,Dicta Crédito,CREDIT,ELO,11202.84,7125.62
5fb2335c-c74a-4d29-a6cc-2fa73d34a8cd,Campos,97.682.145/0001-51,Explicabo Crédito,CREDIT,ELO,4323.22,615.57
105a9255-f629-4ee7-b469-34daa9792fe8,Aparecida Sales e Filhos,03.786.154/0001-49,Perferendis Crédito,CREDIT,VISA,11789.92,3713.73
ae317017-9b12-4d83-a9b8-bfb44ae3ef64,Araújo e Filhos,39.045.621/0001-27,Veritatis Crédito,CREDIT,MASTERCARD,15353.52,2260.38
7b8371a7-54c9-4755-a574-1a31e1753001,Rezende,43.081.965/0001-69,Quam Crédito,CREDIT,VISA,3571.33,680.07
90adb0c1-00cb-4b65-9613-b25d2ccbf2e3,da Cunha Ltda.,94.617.320/0001-39,Unde Crédito,CREDIT,MASTERCARD,29294.16,6121.2
e7603538-de2a-4c9d-9be1-a53381b6ea50,da Rocha,46.372.089/0001-18,Sed Crédito,CREDIT,MASTERCARD,751.21,428.05
03d466db-07ee-4030-aac0-25a1d9dd7f8a,Pimenta,24.937.186/0001-78,Nisi Crédito,CREDIT,VISA,7254.04,3564.17
2011b68b-f044-43c3-a595-5e31e67268ed,Andrade,29.754.018/0001-60,Facere Crédito,CREDIT,VISA,5281.59,3855.02
785e17be-046c-459a-9f8d-87229871f1df,Garcia Souza - EI,45.169.207/0001-22,Temporibus Crédito,CREDIT,MASTERCARD,189.01,152.97
a2933e70-f128-466d-a3c7-8269a2cbdd04,Novais Macedo - EI,30.174.856/0001-44,Voluptatem Crédito,CREDIT,MASTERCARD,768.07,477.45
b7eef35f-e1c4-4139-94fc-0e9fc92f8810,Pacheco,08.761.349/0001-58,Rerum Crédito,CREDIT,MASTERCARD,9074.99,5921.45
b6a86bd1-b1aa-4ac4-a642-8969470a571e,Aragão,25.679.083/0001-18,Ratione Crédito,CREDIT,VISA,2457.56,1709.2
7c8955d8-8a4f-4011-b37e-f5ce320b6269,da Conceição - ME,64.309.175/0001-68,Iusto Crédito,CREDIT,VISA,812.13,300.09
f72b35d9-b959-46d4-a9d3-5ad7451b2d7c,Nascimento,51.376.209/0001-95,Ipsam Crédito,CREDIT,VISA,55432.76,52512.66
bb39e7b9-30a4-4b59-b146-af9581bf618f,Moraes,81.769.430/0001-74,Animi Crédito,CREDIT,ELO,10449.14,9608.75
f8320ba8-0d0b-44d9-814b-8fbf356dd98d,Carvalho,26.350.974/0001-99,Est Crédito,CREDIT,MASTERCARD,902.76,183.73
23e39a3e-4791-408f-8642-9f32671f4a7b,Cunha Cavalcante - EI,05.743.612/0001-98,Corrupti Crédito,CREDIT,VISA,869.24,105.57
5beb1548-70d6-4c26-a726-fd8525da1106,Pires,37.016.849/0001-63,Aliquid Crédito,CREDIT,VISA,4365.67,3329.85
729f2433-8eb4-4828-9cbe-6f5490b788b3,Vargas S/A,83.109.267/0001-49,Expedita Crédito,CREDIT,ELO,12677.02,8278.65
09c91a65-c5ff-4f81-a4ec-27dae13e6ac7,Pastor,17.369.508/0001-64,Molestias Crédito,CREDIT,ELO,703.66,599.65
cba8cab6-4fd2-474f-90bb-1b97e8dac36a,Ferreira Macedo - ME,69.128.347/0001-10,Nostrum Crédito,CREDIT,MASTERCARD,3784.82,3730.46
822717f2-06bb-4b7b-bf2d-5d3b61006d98,Duarte Vargas - ME,30.947.218/0001-19,Itaque Crédito,CREDIT,MASTERCARD,3551.9,3542.31
292dca42-a506-4ae0-8146-a2ff6eb9b30c,da Cunha,94.568.230/0001-03,Possimus Crédito,CREDIT,MASTERCARD,2133.11,540.51
be6138d1-22c4-4da8-8286-be3aad2bcc88,Cardoso,57.184.396/0001-91,Molestiae Crédito,CREDIT,MASTERCARD,828.83,284.06
07142070-34a6-40c6-a4c0-c7cbe7bd44c6,Carvalho Ltda.,34.128.607/0001-73,Reprehenderit Crédito,CREDIT,VISA,25778.91,17905.98
abb69073-5bea-47e3-806d-dd5ed58cf55d,Borges,84.063.915/0001-36,Assumenda Crédito,CREDIT,VISA,8482.53,1849.86
b3e29b9d-af5a-4605-80ad-31fce62f9063,Rezende S/A,23.498.160/0001-08,A Crédito,CREDIT,ELO,782.68,627.92
dd18be99-1fac-4032-8364-f823eace4963,Lima S.A.,14.827.639/0001-50,Ut Crédito,CREDIT,MASTERCARD,3824.72,1472.19
d0af6ae7-add2-425c-abdc-99b74b76242c,Gomes,14.930.627/0001-56,Maiores Crédito,CREDIT,ELO,3370.66,1477.66
8fa7bcdd-f5cc-427f-add4-8b20b3cec8f4,Lima,18.657.094/0001-31,Nihil Crédito,CREDIT,VISA,87531.94,54555.22
243f66bb-f74e-4295-b1fa-b54fa9264650,Ferreira,31.924.856/0001-87,Rem Crédito,CREDIT,ELO,3622.29,3373.73
aea00f22-a64b-44d9-b96d-d6f4e0667067,Caldeira,50.193.746/0001-37,Aliquam Crédito,CREDIT,MASTERCARD,14552.08,4874.87
fb843e85-e941-409e-838e-00127e06603c,Cassiano,46.705.231/0001-00,Vel Crédito,CREDIT,MASTERCARD,14349.77,8392.98
84dd8dc2-d7b3-45a3-9f90-896b02682b29,Pimenta,62.508.974/0001-38,Dicta Crédito,CREDIT,ELO,975.89,968.26
